ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,ITEM PRICE
28253,4BERSH,2016-07-22,1.0,CMMCMTSALT17,525.0
28253,4BERSH,2016-07-22,1.0,MISC150,150.0
28253,4BERSH,2016-07-22,1.0,RRA4983,60.0
28254,4BERSH,2016-07-22,1.0,P4704UINT13A,600.0
28254,4BERSH,2016-07-22,1.0,RP47UINT13,90.0
28254,4BERSH,2016-07-22,1.0,SP47BS13,75.0
28254,4BERSH,2016-07-22,1.0,S4705UINT13,1000.0
28254,4BERSH,2016-07-22,1.0,ACINTBHG,60.0
28254,4BERSH,2016-07-22,1.0,ENT2B3R,150.0
28254,4BERSH,2016-07-22,1.0,ENT2B3B,150.0
28254,4BERSH,2016-07-22,1.0,XT4DSB,130.0
28254,4BERSH,2016-07-22,1.0,XT4DSR,130.0
28254,4BERSH,2016-07-22,1.0,WB47NPUINT13,200.0
28254,4BERSH,2016-07-22,1.0,CMMCMTSALT17,525.0
28254,4BERSH,2016-07-22,1.0,MISC150,150.0
28254,4BERSH,2016-07-22,1.0,RRA4983,60.0
28255,4BERSH,2016-08-05,1.0,P4704UINT13A,600.0
28255,4BERSH,2016-08-05,1.0,RP47UINT13,90.0
28255,4BERSH,2016-08-05,1.0,SP47BS13,75.0
28255,4BERSH,2016-08-05,1.0,S4705UINT13,1000.0
28255,4BERSH,2016-08-05,1.0,ACINTBHG,60.0
28255,4BERSH,2016-08-05,1.0,ENT2B3R,150.0
28255,4BERSH,2016-08-05,1.0,ENT2B3B,150.0
28255,4BERSH,2016-08-05,1.0,XT4DSB,130.0
28255,4BERSH,2016-08-05,1.0,XT4DSR,130.0
28255,4BERSH,2016-08-05,1.0,WB47NPUINT13,200.0
28255,4BERSH,2016-08-05,1.0,CMMCMTSALT17,525.0
28255,4BERSH,2016-08-05,1.0,MISC150,150.0
28255,4BERSH,2016-08-05,1.0,RRA4983,60.0
28250,4BERSH,2016-09-23,1.0,5342WHD,320.0
28251,4BERSH,2016-09-20,1.0,5342WHD,320.0
28252,4BERSH,2016-08-12,1.0,5342WHD,320.0
28253,4BERSH,2016-07-22,1.0,5342WHD,320.0
28254,4BERSH,2016-07-22,1.0,5342WHD,320.0
28255,4BERSH,2016-08-05,1.0,CCFDUVMC18,425.0
28255,4BERSH,2016-08-05,1.0,5342WHD,320.0
28273,1HUIGR,2016-04-15,1.0,AAM28QPC9KA1,692.23
28250,4BERSH,2016-09-23,1.0,CCFDUVMC18,425.0
28251,4BERSH,2016-09-20,1.0,CCFDUVMC18,375.0
28252,4BERSH,2016-08-12,1.0,CCFDUVMC18,425.0
28253,4BERSH,2016-07-22,1.0,CCFDUVMC18,425.0
28254,4BERSH,2016-07-22,1.0,CCFDUVMC18,425.0
28297,1FOURW,2016-04-15,60.0,PMNN4077,81.75
28305,1COOPT,2016-04-15,4.0,AAH01JDC9JC2,340.0
28305,1COOPT,2016-04-15,3.0,NNTN4497,72.25
28305,1COOPT,2016-04-15,2.0,A03JAC9JA2,392.25
28311,1CEDSP,2016-04-29,1.0,AAH56RDN9KA1,880.0
28322,7MEDUS,2016-04-22,7.0,AAH01QDC9JA2,437.5
28322,7MEDUS,2016-04-22,7.0,QA00531,73.5
28322,7MEDUS,2016-04-22,1.0,PMMN4013,73.5
28237,1KERRY,2016-04-29,3.0,SEC1223SM,150.0
27796,1WATPD,2016-04-22,2.0,CMD104,240.0
28340,1DSSI,2016-05-13,4.0,AAH84RCJ8AA1,233.75
28345,*700,2016-04-15,20.0,400,25.0
28345,*700,2016-04-15,10.0,400,3.0
28347,1HOLCS,2016-04-15,13.0,400,40.0
28347,1HOLCS,2016-04-15,13.0,400,20.0
28347,1HOLCS,2016-04-15,4.0,400,10.0
28347,1HOLCS,2016-04-15,13.0,400,15.0
28348,*700,2016-04-15,6.0,400,30.0
28348,*700,2016-04-15,2.0,400,2.5
28350,*700,2016-04-15,20.0,400,100.0
27853,1SBREG,2016-05-13,4.0,L4TNMPSA,23.5
27853,1SBREG,2016-05-13,1.0,ISB50LNC0,65.0
27853,1SBREG,2016-05-13,100.0,429150,2.6
28370,7MARMA,2016-04-29,2.0,AAH01JDC9JA2,412.5
28371,7MEDUS,2016-04-29,3.0,AAH01JDC9JA2,412.5
28371,7MEDUS,2016-04-29,3.0,QA00531,73.5
28371,7MEDUS,2016-04-29,6.0,NNTN4497,85.0
27798,1CASSC,2016-06-03,1.0,EZRIDER1/3-2/3TAHOE,2300.0
27798,1CASSC,2016-06-03,1.0,COOL GUARD,525.0
27798,1CASSC,2016-06-03,1.0,COOL GUARD PAGER,379.0
27798,1CASSC,2016-06-03,1.0,EZVAULT TAH 1/3-2/3,899.0
28249,1PRIDG,2016-04-15,1.0,QA00531,73.5
28374,1COORE,2016-07-08,1.0,AAH01JDC9JC2,340.0
28374,1COORE,2016-07-08,2.0,A03JAC9JA2,392.25
28375,1OTSEG,2016-08-26,8.0,VG5530-LVZ-M-GEN,679.15
28390,*700,2016-04-22,1.0,AAH01QDC9JA2,481.0
28397,1BRADF,2016-04-29,1.0,AAH01QDC9JC2,362.0
28397,1BRADF,2016-04-29,1.0,NNTN4497,72.25
28397,1BRADF,2016-04-29,1.0,HLN8255,4.24
28398,4STJDP,2016-04-29,2.0,AAM28JNC9KA1,580.0
28398,4STJDP,2016-04-29,2.0,TAD6113,19.5
28400,1POKPP,2016-09-30,3.0,T3000,2960.0
28400,1POKPP,2016-09-30,3.0,X450MT,2960.0
28400,1POKPP,2016-09-30,3.0,X182EB,1035.0
28404,1WEDCH,2016-04-29,7.0,AAH84RCJ8AA1,225.0
28413,1ALSCH,2016-05-20,4.0,AAH84KDS8AA1,200.0
28449,1HEART,2016-06-24,1.0,AAH88QCP9JA2,521.0
28449,1HEART,2016-06-24,1.0,PMLN7189,29.0
28449,1HEART,2016-06-24,1.0,PMLN7158,40.0
28450,1GENTX,2016-11-22,2.0,DB404B,435.0
28450,1GENTX,2016-11-22,2.0,MISC150,150.0
28450,1GENTX,2016-11-22,2.0,MISC300,300.0
28450,1GENTX,2016-11-22,2.0,MISC150,150.0
28453,6SBRAD,2016-04-29,15.0,L3213,512.94
28453,6SBRAD,2016-04-29,5.0,L3276,613.24
28453,6SBRAD,2016-04-29,5.0,DDN6340,45.13
28453,6SBRAD,2016-04-29,6.0,HPN4007,250.63
28453,6SBRAD,2016-04-29,5.0,GLN7318,36.14
28453,6SBRAD,2016-04-29,9.0,RMN5050,101.75
28456,6SBRAD,2016-04-29,1.0,AAH56JDN9KA1,728.88
27064,7EMSHR,2016-04-22,1.0,1186097,160.12
27064,7EMSHR,2016-04-22,1.0,159348,74.21
27798,1CASSC,2016-06-03,1.0,5165,330.0
27798,1CASSC,2016-06-03,1.0,5167WHD,320.0
28464,1WELLP,2016-07-15,4.0,477566,21.95
28464,1WELLP,2016-07-15,1.0,MISC50,50.0
28464,1WELLP,2016-07-15,1.0,FCC-CF,275.0
28464,1WELLP,2016-07-15,1.0,FCC-F,150.0
28464,1WELLP,2016-07-15,1.0,FCC-APP,275.0
28468,1MASGR,2016-05-20,2.0,AAH84RCJ8AA1,220.0
28471,7CCECD,2016-07-29,1.0,1200-013,6743.0
28471,7CCECD,2016-07-29,2.0,8225,350.0
28471,7CCECD,2016-07-29,2.0,8226,329.0
28476,1GERBP,2016-05-31,3.0,AAH02RDC9JA2,475.0
28476,1GERBP,2016-05-31,3.0,PMMN4071,75.0
27882,1POKPP,2016-07-15,2.0,5077D,350.0
27882,1POKPP,2016-07-15,2.0,5077WHD,320.0
27136,4BARPD,2016-06-10,1.0,LPS131,185.0
28480,7WEQUE,2016-05-20,2.0,AAH01JDC9JA2,455.0
28486,1KAMPS,2016-05-06,9.0,AAH01QDC9JA2,481.0
28380,1DKSEC,2016-05-06,1.0,AAH02RDC9VA1,514.0
28488,1CONPC,2016-06-30,20.0,PMMN4050,85.0
28488,1CONPC,2016-06-30,2.0,WPLN4219,605.0
28488,1CONPC,2016-06-30,20.0,AAH56RDN9WA1,790.0
28488,1CONPC,2016-06-30,20.0,QA04950,65.0
27902,*700,2016-04-29,6.0,PMLN7157,36.55
28505,1MCOOP,2016-04-29,1.0,500,2239.31
28506,1MCOOP,2016-04-29,1.0,500,1761.01
28507,1MCOOP,2016-04-29,1.0,500,1946.48
28510,4BENPD,2016-08-19,2.0,ACFDUVMNT,105.0
28510,4BENPD,2016-08-19,2.0,P4704UINT13A,600.0
28510,4BENPD,2016-08-19,2.0,RP47UINT13,100.0
28510,4BENPD,2016-08-19,2.0,SP47BS13,90.0
28510,4BENPD,2016-08-19,2.0,B4705UINT13,400.0
28510,4BENPD,2016-08-19,2.0,MISC100,100.0
28510,4BENPD,2016-08-19,2.0,TAD6113,19.5
28510,4BENPD,2016-08-19,2.0,ENT2B3R,150.0
28510,4BENPD,2016-08-19,2.0,ENT2B3B,150.0
28510,4BENPD,2016-08-19,2.0,608-DS-DS,385.0
28510,4BENPD,2016-08-19,2.0,RRA4983,60.0
28510,4BENPD,2016-08-19,2.0,PNTICRV05,10.0
28510,4BENPD,2016-08-19,2.0,FDXPLR11,45.0
28514,1FISSC,2016-05-31,11.0,AAH56RDN9KA1,760.64
28514,1FISSC,2016-05-31,5.0,PMMN4025,79.05
28520,1HOLPS,2016-05-13,1.0,AAM01QPC9JA1,499.2
28450,1GENTX,2016-11-22,2.0,MISC100,100.0
26762,1DAVEN,2016-06-24,24.0,AAH56RDN9WA1,817.0
26762,1DAVEN,2016-06-24,4.0,X340MT,2720.0
26762,1DAVEN,2016-06-24,2.0,X182UM,1140.0
26762,1DAVEN,2016-06-24,4.0,X265UM,400.0
26762,1DAVEN,2016-06-24,4.0,SMX1500RM2U,829.0
28231,7CCECD,2016-04-29,9.0,G5 DB PAGER,895.5
28536,1HEART,2016-04-29,2.0,SEC1223SM,150.0
28538,1KEEBL,2016-05-20,1.0,PMMN4075,75.0
28538,1KEEBL,2016-05-20,1.0,PMLN4651,11.0
28542,1KEEBL,2016-05-20,1.0,PMMN4075,75.0
28542,1KEEBL,2016-05-20,1.0,PMLN4651,11.0
28571,1BLUET,2016-04-29,6.0,400,25.0
28581,7BOYPO,2016-05-20,3.0,QA02772,80.0
28592,7MUNME,2016-12-31,3.0,AAM28JQN9KA1,950.0
28592,7MUNME,2016-12-31,3.0,RKN4136,35.0
28592,7MUNME,2016-12-31,4.0,L3484AC,798.0
28592,7MUNME,2016-12-31,3.0,L3598AC,798.0
28592,7MUNME,2016-12-31,3.0,TT05522AA,575.0
28592,7MUNME,2016-12-31,3.0,BLN6732,106.0
28592,7MUNME,2016-12-31,5.0,DDN8900,225.0
28592,7MUNME,2016-12-31,1.0,ARR1272BT,220.0
28592,7MUNME,2016-12-31,2.0,RS1215,100.0
28592,7MUNME,2016-12-31,4.0,SH2389,130.0
28592,7MUNME,2016-12-31,500.0,FSJ4-50B,3.0
28592,7MUNME,2016-12-31,1.0,FIRESTOP,250.0
28592,7MUNME,2016-12-31,1.0,SPEAKER WIRE,75.0
28592,7MUNME,2016-12-31,3.0,WM8D,70.0
28607,1GVSCR,2016-05-27,12.0,AAH01JDC9JA2,381.0
28488,1CONPC,2016-06-30,52.0,PMNN4069,95.0
28617,1WEDCH,2016-05-20,2.0,AAH84RCJ8AA1,225.0
28618,1OOMFA,2016-05-20,2.0,AAH56RDN9WA1,853.0
28620,1NILST,2016-05-27,1.0,AAH81QCN9NA2,829.0
28621,1MENNE,2016-06-30,1.0,AAH56RDC9KA1,830.0
28621,1MENNE,2016-06-30,1.0,QA04950,55.0
28625,1HOLPD,2016-09-30,1.0,74369-92-32-32,74.99
28625,1HOLPD,2016-09-30,1.0,74369-92-32-34,74.99
28625,1HOLPD,2016-09-30,1.0,74369-92-34-32,74.99
28625,1HOLPD,2016-09-30,1.0,74369-92-38-34,74.99
28625,1HOLPD,2016-09-30,1.0,72041-200-M,69.99
28625,1HOLPD,2016-09-30,2.0,72041-200-L,69.99
28625,1HOLPD,2016-09-30,1.0,72041-200-XL,69.99
28625,1HOLPD,2016-09-30,1.0,59405-19-M,34.99
28625,1HOLPD,2016-09-30,3.0,59405-19-L,39.99
28625,1HOLPD,2016-09-30,4.0,89406-724-1 SZ,19.99
28625,1HOLPD,2016-09-30,4.0,81024-19-1 SZ,6.99
28627,1POKPP,2016-10-07,1.0,RX2700,1600.0
28627,1POKPP,2016-10-07,1.0,CVS2500CHGR1,325.0
28627,1POKPP,2016-10-07,1.0,CCUP2I,36.0
28627,1POKPP,2016-10-07,1.0,CARM101,59.0
28627,1POKPP,2016-10-07,1.0,CMD102,269.0
28627,1POKPP,2016-10-07,1.0,CHDM204,140.0
28627,1POKPP,2016-10-07,1.0,ES100,210.0
28627,1POKPP,2016-10-07,1.0,ESBTAR11,25.0
28627,1POKPP,2016-10-07,1.0,3892L6,400.0
28627,1POKPP,2016-10-07,1.0,MISC150,150.0
28627,1POKPP,2016-10-07,1.0,ENT2B3B,150.0
28627,1POKPP,2016-10-07,1.0,ENT2B3R,150.0
28627,1POKPP,2016-10-07,1.0,DS604DS,389.0
28627,1POKPP,2016-10-07,1.0,PKGKB102,460.0
28627,1POKPP,2016-10-07,1.0,TRX6B,90.0
28627,1POKPP,2016-10-07,1.0,TRX6R,90.0
28627,1POKPP,2016-10-07,2.0,XT3LBKT,10.0
28627,1POKPP,2016-10-07,1.0,5077D,350.0
28627,1POKPP,2016-10-07,1.0,5077WHD,320.0
28627,1POKPP,2016-10-07,1.0,CUMM101,110.0
28627,1POKPP,2016-10-07,1.0,CADP110,20.0
28633,1TRAPR,2016-05-20,3.0,AAH73WCF9NA5,260.0
28636,*700,2016-05-06,4.0,400,15.0
28636,*700,2016-05-06,2.0,400,5.0
27552,1DAVEN,2016-06-27,1.0,BFADAPTER,9.57
27552,1DAVEN,2016-06-27,150.0,481111,1.38
27552,1DAVEN,2016-06-27,1.0,WM4,32.8
27556,1DAVEN,2016-06-27,2.0,EZ600NFX,22.0
27556,1DAVEN,2016-06-27,2.0,EZ600NMHX,19.5
27556,1DAVEN,2016-06-27,1.0,BFADAPTER,9.57
27556,1DAVEN,2016-06-27,1.0,RGBHKIT14119.25,42.85
27556,1DAVEN,2016-06-27,1.0,362047,16.57
27556,1DAVEN,2016-06-27,1.0,372530,18.9
27556,1DAVEN,2016-06-27,150.0,481111,1.38
27556,1DAVEN,2016-06-27,8.0,703-2-EG,2.52
28647,7HODDO,2016-05-27,3.0,AAH01QDC9JA2,437.5
28647,7HODDO,2016-05-27,3.0,QA00531,73.5
28668,1BRIMY,2016-06-27,6.0,A04RAC8JA1,398.25
28684,1MAGNA,2016-05-27,4.0,QA00531,62.48
28691,1GRANC,2016-05-31,6.0,NNTN4497,63.75
28691,1GRANC,2016-05-31,12.0,HLN8255,6.0
28691,1GRANC,2016-05-31,5.0,HNN9008,48.0
28695,4VANCS,2016-08-31,3.0,ES100,210.0
28695,4VANCS,2016-08-31,3.0,ESBEXP07,25.0
28695,4VANCS,2016-08-31,3.0,P4704UINT13A,580.0
28695,4VANCS,2016-08-31,3.0,RP47UINT13,90.0
28695,4VANCS,2016-08-31,3.0,SP47BS13,70.0
28695,4VANCS,2016-08-31,3.0,PB47UINT13,280.0
28695,4VANCS,2016-08-31,3.0,IPX3003,49.0
28695,4VANCS,2016-08-31,3.0,IPX3004,49.0
28695,4VANCS,2016-08-31,3.0,RRA4983,60.0
28695,4VANCS,2016-08-31,3.0,MISC200,200.0
28695,4VANCS,2016-08-31,3.0,S4705UINT13,1000.0
28695,4VANCS,2016-08-31,3.0,CCMC18,361.6666
28695,4VANCS,2016-08-31,1.0,FPC33892,40.0
28695,4VANCS,2016-08-31,6.0,FPBLNK2,10.0
28695,4VANCS,2016-08-31,9.0,FPBLNK1,10.0
28695,4VANCS,2016-08-31,1.0,3892L6,425.0
28695,4VANCS,2016-08-31,3.0,DS604DS,330.0
28695,4VANCS,2016-08-31,3.0,ACINBHG,60.0
28375,1OTSEG,2016-08-26,8.0,SMW3053C002CBLK180,142.0
28375,1OTSEG,2016-08-26,8.0,RMWLF3CBLK180,76.0
28704,1FISSC,2016-05-27,10.0,AAH56RDN9KA1,760.64
28707,1BRIMY,2016-05-27,4.0,AAH56RDN9KA1,806.5
28710,1ALTIC,2016-05-12,4.0,AAH81TCN9TA2,900.0
28712,1SHIPS,2016-05-19,15.0,SEC1223SM,145.0
28714,4PAWSC,2016-08-05,2.0,AAM28QPN9KA1,725.0
28714,4PAWSC,2016-08-05,2.0,HAE4003,20.0
28714,4PAWSC,2016-08-05,2.0,PMAN4001,35.0
28714,4PAWSC,2016-08-05,2.0,V1002-1,35.0
28715,4STJTP,2016-08-26,1.0,CCMC18,425.0
28715,4STJTP,2016-08-26,1.0,HAF4013,60.0
28715,4STJTP,2016-08-26,1.0,TAD6113,19.5
28715,4STJTP,2016-08-26,1.0,ENT2B3R,150.0
28715,4STJTP,2016-08-26,1.0,ENT2B3B,150.0
28715,4STJTP,2016-08-26,1.0,XT4DSB,130.0
28715,4STJTP,2016-08-26,1.0,XT4DSR,130.0
28715,4STJTP,2016-08-26,1.0,PNT1CRV05,10.0
28715,4STJTP,2016-08-26,1.0,MISC150,150.0
28726,*700,2016-05-12,20.0,400,100.0
28727,*700,2016-05-12,20.0,400,100.0
28538,1KEEBL,2016-05-20,1.0,AAH02RDC9VA1,492.0
28542,1KEEBL,2016-05-20,1.0,AAH02RDC9VA1,492.0
28581,7BOYPO,2016-05-20,3.0,AAH02JDH9VA1,528.0
28555,*700,2016-05-13,3.0,AAH02RDC9VA1,482.0
28555,*700,2016-05-13,3.0,QA02772,76.0
28732,4BRIFD,2016-08-12,1.0,AAM28JQN9KA1,725.0
28735,*700,2016-05-12,4.0,400,15.0
28735,*700,2016-05-12,2.0,400,5.0
28736,1GRASC,2017-08-25,40.0,400,25.0
28737,1BLUET,2016-05-12,6.0,400,25.0
28738,1BLUET,2016-05-12,7.0,400,12.0
28739,1BLUET,2016-05-12,14.0,400,20.0
28740,1GRASC,2016-05-12,40.0,400,25.0
28740,1GRASC,2016-05-12,15.0,400,5.0
28741,1MONTM,2016-06-24,2.0,AAM01JQH9JC1,495.0
28741,1MONTM,2016-06-24,2.0,HAD4008,19.5
28741,1MONTM,2016-06-24,2.0,HKN9327,15.0
28741,1MONTM,2016-06-24,4.0,NNTN4435,100.0
28684,1MAGNA,2016-05-27,4.0,AAH01QDC9JA2,391.0
27552,1DAVEN,2016-06-27,1.0,TUSX-NFM,93.66
27552,1DAVEN,2016-06-27,1.0,SR12UB,677.0
27556,1DAVEN,2016-06-27,1.0,TUSX-NFM,93.66
27556,1DAVEN,2016-06-27,1.0,THN6701,395.0
28754,1SMGDV,2016-06-24,10.0,HNN9008,48.0
28754,1SMGDV,2016-06-24,20.0,NNTN4497,73.5
28754,1SMGDV,2016-06-24,20.0,PMAE4016,11.75
28754,1SMGDV,2016-06-24,3.0,PMNN4406,66.0
28765,1NEWHB,2016-06-10,6.0,AAH73WCF9NA5,227.5
28205,4CASRC,2016-05-13,1.0,PKGPSM185,290.0
28205,4CASRC,2016-05-13,1.0,C30901,235.0
28538,1KEEBL,2016-05-20,1.0,PMNN4491,90.0
28542,1KEEBL,2016-05-20,1.0,PMNN4491,90.0
28774,1SHAES,2016-07-15,1.0,SVR200VBN,1270.0
28774,1SHAES,2016-07-15,1.0,BRF1601,175.0
28774,1SHAES,2016-07-15,1.0,TCK206,90.0
28774,1SHAES,2016-07-15,1.0,BPF1604,350.0
28732,4BRIFD,2016-08-12,1.0,RSN4002,60.0
28732,4BRIFD,2016-08-12,1.0,MISC25,25.0
28774,1SHAES,2016-07-15,1.0,7505101045,140.0
28793,4NEWFD,2016-06-10,1.0,AAH02JDH9JA2,480.0
28795,1GORMA,2016-06-24,2.0,AAH01QDC9JA2,481.0
28810,1OGEDS,2016-06-24,14.0,AAH01JDC9JA2,350.0
28810,1OGEDS,2016-06-24,14.0,QA00531,60.0
28810,1OGEDS,2016-06-24,14.0,AARLN4885,22.0
28824,4SODFD,2016-06-10,2.0,A03JAC8JA1,435.0
28827,4NEWPD,2016-12-29,1.0,CAT5CABLE,50.0
28827,4NEWPD,2016-12-29,1.0,MISC100,100.0
28827,4NEWPD,2016-12-29,2.0,L3213,525.0
28831,1RESCC,2016-06-03,1.0,AAH01QDC9JA2,421.0
28844,*800,2016-06-28,3.0,72417-19-L,59.99
28863,1GRASC,2016-05-19,50.0,400,80.0
28863,1GRASC,2016-05-19,10.0,400,10.0
28863,1GRASC,2016-05-19,20.0,400,20.0
28865,*700,2016-05-19,20.0,400,25.0
28864,1KEEBL,2016-06-10,2.0,PMMN4075,75.0
28864,1KEEBL,2016-06-10,3.0,PMLN4651,11.0
28864,1KEEBL,2016-06-10,2.0,PMNN4491,90.0
28866,*700,2016-05-19,20.0,400,60.0
28219,1HARFI,2016-05-27,1.0,U3815,395.0
28877,4NIBCO,2016-06-10,2.0,AAH84KDS8AA1,210.0
28894,1WESTD,2016-06-30,1.0,T3000,6645.0
28894,1WESTD,2016-06-30,1.0,0112004B04,100.0
28894,1WESTD,2016-06-30,1.0,0112004U04,70.0
28895,1MCOOP,2016-05-20,1.0,500,1000.0
28894,1WESTD,2016-06-30,1.0,MISC200,200.0
28894,1WESTD,2016-06-30,1.0,MISC200,200.0
28894,1WESTD,2016-06-30,1.0,MISC300,300.0
28810,1OGEDS,2016-06-24,4.0,NNTN4497,80.0
28810,1OGEDS,2016-06-24,6.0,HLN8255,6.0
28912,*700,2016-06-24,3.0,AAH01QDC9JA2,424.0
28912,*700,2016-06-24,3.0,QA00531,73.5
28912,*700,2016-06-24,3.0,NNTN4497,80.0
28894,1WESTD,2016-06-30,1.0,DB224A,815.1
28947,1KEEBL,2016-06-10,2.0,PMMN4075,75.0
28947,1KEEBL,2016-06-10,2.0,PMNN4491,90.0
28947,1KEEBL,2016-06-10,2.0,PMLN4651,11.0
28951,1DILLF,2016-06-10,2.0,AAH56RDN9KA1,842.0
28951,1DILLF,2016-06-10,2.0,QA01839,50.0
28951,1DILLF,2016-06-10,4.0,QA01839,50.0
28951,1DILLF,2016-06-10,1.0,HAE4003,21.5
28953,1EMPDI,2016-06-03,5.0,AAH01JDC9JA2,398.0
28954,1ROSCA,2016-05-31,1.0,FCC CONSTRUCTION,250.0
27500,1SUNMA,2016-08-12,10.0,AAH02RDC9VA1,451.0
28981,*700,2016-05-27,9.0,400,25.0
28981,*700,2016-05-27,9.0,400,5.0
28982,1HOLTT,2016-05-27,40.0,400,237.5
28985,7MARMA,2016-06-10,2.0,AAH01JDC9JA2,412.5
28987,7HARSP,2016-06-24,2.0,A03JAC8JA1,422.0
28375,1OTSEG,2016-08-26,8.0,DEVICEOUTLOOK,26.0
27500,1SUNMA,2016-08-12,1.0,BFADAPTER,10.0
27500,1SUNMA,2016-08-12,150.0,481111,1.5
27500,1SUNMA,2016-08-12,1.0,362047,16.62
27500,1SUNMA,2016-08-12,1.0,372530,19.96
27500,1SUNMA,2016-08-12,1.0,539415,29.0
27500,1SUNMA,2016-08-12,225.0,15605,2.4
27500,1SUNMA,2016-08-12,2.0,EZ600NMHX,17.5
27500,1SUNMA,2016-08-12,25.0,59520,1.1
27500,1SUNMA,2016-08-12,1.0,RGBHKIT14119.25,55.15
27500,1SUNMA,2016-08-12,1.0,TUSX-NFM,110.25
28471,7CCECD,2016-07-29,50.0,59520,1.95
29018,5SPRFD,2016-06-30,1.0,A03JAC9JA2,392.25
29018,5SPRFD,2016-06-30,1.0,RLN6506,110.15
29018,5SPRFD,2016-06-30,1.0,RLN6507,10.0
28219,1HARFI,2016-05-27,1.0,C38-35,139.0
29053,1HOLEN,2016-06-27,1.0,AAM01JNC9JA1,397.0
29053,1HOLEN,2016-06-27,1.0,HAD4008,16.58
27879,7EMAMB,2016-06-24,1.0,CG-X,97.0
27879,7EMAMB,2016-06-24,1.0,GPSU15M,82.0
29060,7WOLPO,2016-06-24,6.0,AAH02RDC9VA1,515.0
29060,7WOLPO,2016-06-24,6.0,QA04950,66.0
29060,7WOLPO,2016-06-24,5.0,QA02772,85.0
29076,1OOMFA,2016-08-12,2.0,AAH56RDN9WA1,853.0
29076,1OOMFA,2016-08-12,2.0,QA01839,45.0
28732,4BRIFD,2016-08-12,1.0,HAD4022,56.0
28697,1FREME,2016-06-24,10.0,AAH02RDC9VA1,498.0
29078,1MNENA,2016-06-03,10.0,400,44.5
29078,1MNENA,2016-06-03,10.0,400,6.6
29078,1MNENA,2016-06-03,5.0,400,5.0
29080,*700,2016-06-03,12.0,400,35.0
29080,*700,2016-06-03,12.0,400,8.0
28592,7MUNME,2016-12-31,3.0,DDN9867,159.0
28592,7MUNME,2016-12-31,1.0,MISC200,200.0
28592,7MUNME,2016-12-31,21.0,F4PNMV2-HC,25.0
29087,1FISSC,2016-06-24,7.0,PMMN4025,79.05
29111,1ROSCA,2016-06-24,6.0,AAH01QDC9JA2,465.0
29111,1ROSCA,2016-06-24,6.0,NNTN4497,60.0
28951,1DILLF,2016-06-10,4.0,AAM28QPN9WA1,770.0
29119,1BLETF,2016-06-30,2.0,G5 DB PAGER,770.5
29124,4CASRC,2016-06-30,4.0,AAM28JQN9KA1,720.0
29126,1MAGNA,2016-06-30,2.0,AAH84RCS8AA1,212.5
29126,1MAGNA,2016-06-30,7.0,PMNN4071,29.75
29124,4CASRC,2016-06-30,3.0,HAD4008,19.5
29124,4CASRC,2016-06-30,4.0,PMAN4001,36.5
29124,4CASRC,2016-06-30,2.0,4145-LIC,400.0
29128,1CONPC,2016-06-24,8.0,NNTN4852,110.0
29129,1BRIDG,2016-09-30,1.0,P4704UINT13A,600.0
29129,1BRIDG,2016-09-30,1.0,S4705UINT13,1000.0
29129,1BRIDG,2016-09-30,1.0,RRA4983,60.0
29129,1BRIDG,2016-09-30,1.0,MISC150,150.0
29129,1BRIDG,2016-09-30,1.0,ACFDUVMNT,105.0
29129,1BRIDG,2016-09-30,1.0,RP47UINT13,90.0
29129,1BRIDG,2016-09-30,1.0,SP47BS13,75.0
29129,1BRIDG,2016-09-30,1.0,WB47NPUINT13,225.0
29129,1BRIDG,2016-09-30,1.0,PB47UINT16,300.0
29131,4EDWFD,2016-06-30,4.0,A03JAC8JA2,410.0
28774,1SHAES,2016-07-15,1.0,MISC80,75.0
28947,1KEEBL,2016-06-10,2.0,AAH02RDC9VA1,492.0
28864,1KEEBL,2016-06-10,2.0,AAH02RDC9VA1,492.0
28110,1QUINM,2016-06-27,60.0,AAH02RDC9VA1,445.0
29155,*700,2016-06-24,2.0,AAH01QDC9JA2,451.0
29172,*700,2016-06-10,18.0,400,15.0
29172,*700,2016-06-10,18.0,400,5.0
28621,1MENNE,2016-06-30,1.0,NNTN8129,110.0
29192,1HOLGA,2016-08-05,2.0,AAM28QPC9KA1,571.2
29192,1HOLGA,2016-08-05,2.0,HAE4003,18.28
29195,1DSSI,2016-06-24,5.0,AAH84RCJ8AA1,233.75
29196,1AVOAU,2016-06-24,4.0,AAH02RDH9JA2,506.25
29196,1AVOAU,2016-06-24,4.0,PMNN4409,112.0
29196,1AVOAU,2016-06-24,4.0,PMMN4076,75.0
29196,1AVOAU,2016-06-24,4.0,PMLN4651,11.0
29197,1AVOAU,2016-07-29,2.0,AAH02RDH9JA2,506.25
29197,1AVOAU,2016-07-29,2.0,PMNN4409,112.0
29197,1AVOAU,2016-07-29,3.0,PMMN4076,75.0
29197,1AVOAU,2016-07-29,2.0,PMLN4651,11.0
29213,1FISSC,2016-06-24,8.0,PMMN4025,79.05
29213,1FISSC,2016-06-24,5.0,NNTN8129,112.5
29052,1BRIMY,2016-06-27,5.0,AAH56RDN9WA1,806.5
29155,*700,2016-06-24,2.0,QA00531,73.5
29111,1ROSCA,2016-06-24,6.0,QA00531,73.5
