ORDER #,CUSTOMER #,INVOICE DATE,QTY SHIPPED,ITEM #,DESCRIPTION,ITEM PRICE
46710,1YATDI,2020-01-24,3.0,PMAN4001,MOTO GPS ON GLASS ANTENNA,44.0
46710,1YATDI,2020-01-24,3.0,491082,ANT. CABLE,40.0
46721,1NBFAS,2020-01-24,1.0,NBAS2020-1,PAYMENT 1 - 25% DOWN PAYMENT,6800.0
46729,1MACYC,2020-08-21,3.0,AAH88JCP9JA2AN,MOTO SL300 136-174M 2-3W DSPLY,300.0
46729,1MACYC,2020-08-21,1.0,PMLN7101,MOTO CHRGR STD MUC INT US/NA,191.25
46737,1FISSC,2020-02-19,6.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,89.25
46737,1FISSC,2020-02-19,10.0,NNTN8129,MOTO XPR7000 SERIES BATTERY IS,129.2
43514,1HEART,2020-05-22,75.0,LMR600,"TIMES 1/2"" FOAM CABLE LMR-600",2.45
46739,1FOURW,2020-02-19,20.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,98.75
43514,1HEART,2020-05-22,1.0,FCC LICENSING,FCC LICENSING,500.0
46745,1HOWMC,2020-02-21,4.0,AAH03RDF8AA7AN,MOTO CP185 435-480M 4W 16CH,299.0
46745,1HOWMC,2020-02-21,4.0,QA01113,ALT:PKG W/HC LITH & RAPID CHRG,17.0
46754,1GLMSS,2020-01-29,1.0,MGT FEE,2019-2020 MANAGEMENT FEE,3600.0
46762,1STSEC,2020-01-31,1.0,DOWNPAYMENT,DOWNPAYMENT FOR ON:45779,2040.57
46770,1JAMES,2020-02-19,2.0,BDN6719,MOTO FLEXIBLE EARPIECE,35.0
46770,1JAMES,2020-02-19,3.0,RLN6554,MOTO APX WIRELESS RSM W/DUC,251.0
46772,1KAMPS,2020-02-28,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,481.0
46772,1KAMPS,2020-02-28,1.0,NNTN4497,MOTO LIION BATTERY 2250T,88.0
46773,1GERBP,2020-02-19,2.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.5
46773,1GERBP,2020-02-19,1.0,RLN4941,MOTO REC ONLY EARPIECE W/,58.0
46511,1OTSEG,2020-02-07,5.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,135.0
46791,4BEREM,2020-03-05,1.0,BC911PAGERS-FINAL,UNICATION PAGER PROJECT,109309.63
46795,1PARKW,2020-02-19,4.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,460.0
46795,1PARKW,2020-02-19,4.0,PMPN4173,MOTO CHGR DESKTOP SINGLE UNIT,49.1
46799,1GVSLI,2020-01-31,15.0,400,RENTAL,20.0
46118,1HERMI,2020-09-12,1.0,T8319,MOTO SLR 8000 BASE RADIO,8000.0
46836,1NWHAR,2020-03-05,3.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,430.0
46836,1NWHAR,2020-03-05,3.0,QA00531AE,ADD:RSM W/3.5MM AUDIO JACK,73.5
46841,7CHEBS,2020-02-28,2.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,451.25
46118,1HERMI,2020-09-12,1.0,AAM28QNC9RA1AN,MOTO XPR 5350E 403-470M 25W,690.0
45908,1OTTSD,2020-03-21,2.0,GAD2X4,GETAC VEHICLE ADAPTER/CHARGER,99.0
45908,1OTTSD,2020-03-21,2.0,OHHGTC901,HAVIS GETAC K120 VEHICLE,707.0
45908,1OTTSD,2020-03-21,2.0,590GBL000198,"GETAC RUBBER, BACKLIT KEYBOARD",269.0
45908,1OTTSD,2020-03-21,2.0,C-DMM-3004,HAVIS SWING UP DEVICE MOUNT,325.0
46859,1KEEBL,2020-02-06,4.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0
46859,1KEEBL,2020-02-06,4.0,QA04950AT,ADD:TIA IMPRESS LV LI-ION,65.0
46859,1KEEBL,2020-02-06,4.0,PMNN4490,MOTO BATT IMPRESS LIION BATT,165.0
46859,1KEEBL,2020-02-06,4.0,PMMN4073,"MOTO IMPRESS RSM,SMALL",80.0
46859,1KEEBL,2020-02-06,4.0,PMLN4651,"MOTO BELT CLIP 2""",10.0
46860,1YATDI,2020-03-24,7.0,HAE4003,MOTO UNITY GAIN ANT KIT,20.0
46860,1YATDI,2020-03-24,7.0,RKN4136,MOTO IGNITION SWITCH CABLE,29.0
46860,1YATDI,2020-03-24,7.0,PMAN4001,MOTO GPS ON GLASS ANTENNA,44.0
46860,1YATDI,2020-03-24,7.0,491082,ANT. CABLE,40.0
46636,1OVEFD,2020-02-19,9.0,NNTN8575ABLK,"MOTO SPKR MIC, IMPRES XE RSM",403.5
46872,4EAUFD,2020-03-29,20.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,670.5
46773,1GERBP,2020-02-19,2.0,QA02772,MOTO OPT:IMPRESS NC MIC,89.0
46671,1FISSC,2020-02-19,4.0,QA04950BM,ALT: IMP TIA4950 IP68 LIION,51.68
46145,1ZFSIT,2020-03-29,1.0,ISB50LNC0,BULKHEAD ARRESTOR N/F,95.0
46879,1FISSC,2020-02-21,3.0,PMNN4489,MOTO BATT IMPRES LIION,153.0
46879,1FISSC,2020-02-21,1.0,PMPN4174,MOTO CHGR DESKTOP SINGLE UNIT,64.6
46892,7EMAMB,2020-03-05,17.0,85487,RAIN CAP FOR NMO MOUNT,7.5
46860,1YATDI,2020-03-24,7.0,AAM28QPN9WA1AN,MOTO XPR 5550E 403-470M 40W,949.0
46118,1HERMI,2020-09-12,1.0,AAM02QNH9JA1AN,MOTO XPR 2500 403-470 MHz 25W,560.0
46307,1KENCA,2020-03-25,2.0,ACCUSB-HJB,AVTEC USB HDSET/HNDST JACK BOX,615.6
46307,1KENCA,2020-03-25,2.0,ACC-CPU-RM-WIN10,AVTEC IND 1U COMPUTER W/WIN 10,5988.56
46307,1KENCA,2020-03-25,4.0,OUTPOST-2R,AVTEC RADIO CONTROLLER VOIP,2545.16
46307,1KENCA,2020-03-25,2.0,OUTPOST-RJ-CONN,AVTEC CONN FOR OUTPOST RADIO,58.18
46307,1KENCA,2020-03-25,1.0,OUTPOST-RACKMT-PKG,AVTEC 3U RACK MNT SHELF PLUS,695.86
46307,1KENCA,2020-03-25,4.0,SCOUTCARE -T1 /YR,AVTEC ANNUAL SOFTWARE MAINT,6300.0
46914,1SPIND,2020-03-29,6.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,935.0
46917,1COLOP,2020-05-22,2.0,TT3457A,SIERRA WIRELESS (DC:WIFI),875.0
46917,1COLOP,2020-05-22,2.0,DDN2777A,MOTO 6 IN 1 SHARKFIN ANTENNA,365.0
46918,1DRPEP,2020-03-13,2.0,DTS150NBDLAA,MOTO DTR700 1W 900 MHZ 50CH,305.0
46918,1DRPEP,2020-03-13,2.0,HKLN4606,MOTO REMOTE SPEAKER MIC,53.5
46924,1FISSC,2020-03-05,10.0,NNTN8560,MOTO BATT IMPRESS LIION IP67,148.75
46924,1FISSC,2020-03-05,10.0,PMNN4489,MOTO BATT IMPRES LIION,153.0
46927,1HUDIC,2020-05-08,16.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,560.0
46927,1HUDIC,2020-05-08,16.0,QA02772,MOTO OPT:IMPRESS NC MIC,72.25
46927,1HUDIC,2020-05-08,1.0,PMPN4284,MOTO MULTI-UNIT CHARGER,556.75
46947,1GORMA,2020-03-13,2.0,AAM28QNN9RA1AN,MOTO XPR 5550E 403-470 25W,880.0
46947,1GORMA,2020-03-13,2.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,28.5
46947,1GORMA,2020-03-13,2.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,12.0
46949,1CHRMC,2020-03-05,1.0,AAH88YCD9SA2AN,MOTO SL 3500E 403-470 3W,565.0
46949,1CHRMC,2020-03-05,1.0,PMLN7101,MOTO CHRGR STD MUC INT US/NA,225.0
46949,1CHRMC,2020-03-05,2.0,AAH88QCP9JA2AN,MOTO SL300 403-470M 2-3W DSPLY,330.0
46956,1BRIMY,2020-02-28,6.0,PMMN4050,MOTO IMPRES REMOTE SPEAKER MIC,105.0
46960,1COLQF,2020-02-28,2.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,480.0
46960,1COLQF,2020-02-28,3.0,PMMN4013,MOTO REMOTE SPEAKER MIC,73.5
46961,1HILIT,2020-03-05,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,451.25
46962,1NWHAR,2020-03-05,10.0,PMAE4016,MOTO UHF WHIP ANT (403-520),11.75
46962,1NWHAR,2020-03-05,4.0,PMMN4013,MOTO REMOTE SPEAKER MIC,73.5
46962,1NWHAR,2020-03-05,10.0,RLN5500,MOTO RETAINER KIT,10.75
46968,1STJCT,2020-02-14,16.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46968,1STJCT,2020-02-14,2.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46970,4SJTFI,2020-02-14,16.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46970,4SJTFI,2020-02-14,2.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46971,1HOLHO,2020-06-26,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,3290.0
46971,1HOLHO,2020-06-26,1.0,0112004B04,MOTO CABLE  N-MALE/N-MALE,124.0
46971,1HOLHO,2020-06-26,1.0,0112004U04,MOTO COAX CABLE W/CONNECTORS,77.0
46973,4WATFD,2020-02-14,25.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46973,4WATFD,2020-02-14,10.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46974,1SUNMA,2020-03-29,3.0,AAH88QCC9JA2AN,MOTO SL300 403-470 UHF 2 CH ND,325.0
46976,4HAGTF,2020-02-14,30.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46976,4HAGTF,2020-02-14,30.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46978,1NICFD,2020-02-14,35.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46978,1NICFD,2020-02-14,35.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46980,4THOFD,2020-02-14,23.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,545.5
46980,4THOFD,2020-02-14,23.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46982,1BRSFD,2020-02-14,28.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,545.5
46984,1WEEFD,2020-02-14,15.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,545.5
46984,1WEEFD,2020-02-14,8.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46986,4BRIFD,2020-02-14,20.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46986,4BRIFD,2020-02-14,20.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46988,1CHITF,2020-02-14,19.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46990,4SODFD,2020-02-14,20.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46992,1ROYTO,2020-02-14,22.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,545.5
46994,4BERFD,2020-02-14,20.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46994,4BERFD,2020-02-14,20.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46996,4BARFD,2020-02-14,26.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46996,4BARFD,2020-02-14,13.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
46998,4BENTF,2020-02-14,16.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
46998,4BENTF,2020-02-14,3.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47000,1NITFD,2020-02-14,38.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
47000,1NITFD,2020-02-14,38.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47002,4TRIFD,2020-02-14,15.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,545.5
47002,4TRIFD,2020-02-14,2.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47004,4SMCAS,2020-02-14,24.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
47004,4SMCAS,2020-02-14,24.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47007,4BUCTF,2020-02-14,15.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
47007,4BUCTF,2020-02-14,15.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47009,4GALFD,2020-02-14,15.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,645.5
47009,4GALFD,2020-02-14,15.0,GS999CA-SXXXEN,UNICATION AMPLIFIED CHARGER,120.0
47026,1PIEGC,2020-04-30,1.0,F2380,MOTO MCD5000 DESKSET,1350.0
47026,1PIEGC,2020-04-30,1.0,FHN7469,MOTO MCD 5000 RGU POWER SUPPLY,89.21
47035,1CONCI,2020-03-05,3.0,DTS150NBDLAA,MOTO DTR700 1W 900 MHZ 50CH,295.0
47034,7PETFD,2020-05-15,3.0,AE22ZCDA5DXX,GETAC A140 BASIC RUGGED TABLET,2650.0
47034,7PETFD,2020-05-15,3.0,GAD2X8,GETAC 120W DC VEH ADAPTER,110.0
47034,7PETFD,2020-05-15,3.0,OHHGTC801,HAVIS GETAC VEHICLE DOCK W/,795.0
47037,7PETFD,2020-07-10,1.0,7160-0928,GAMBER JOHNSON MOTION ATTACHMN,350.0
47037,7PETFD,2020-07-10,1.0,MISC50,MISCELLANEOUS HARDWARE,50.0
47049,1HERMI,2020-06-30,13.0,HKVN4154,MOTOTRBO IP SITE CONNECT LIC.,83.0
47053,1GVSCR,2020-03-05,4.0,AAH01JDC9JA2AN,MOTO CP200D 136-174 5W ND,410.0
44152,4NEWPD,2020-02-19,2.0,PC6-BK-14,AV FOOT LAN CABLE 14',17.5
46770,1JAMES,2020-02-19,3.0,RLN6551B,MOTO WIRELESS RSM - LONG RANGE,475.0
47061,1FISSC,2020-02-28,1.0,RLN6562,MOTO CRITICAL WIRELESS RSM,225.25
47061,1FISSC,2020-02-28,2.0,PMLN7560,MOTO REC ONLY EARPIECE W/,49.3
47073,1GORPC,2020-02-21,1.0,GFSPC2019-3,PAYMENT 3 - 20% UPON INSTALL/,40774.63
46445,1PENPS,2020-06-19,4.0,AAM28QNC9RA1AN,MOTO XPR 5350E 403-470M 25W,729.0
47085,1PADNI,2020-03-05,1.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,83.0
47085,1PADNI,2020-03-05,2.0,PMMN4076,MOTO RSM SMALL 3.5 JACK MIC,62.5
47087,1PADNI,2020-02-28,3.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,500.0
47091,1FISSC,2020-03-29,10.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,937.15
47091,1FISSC,2020-03-29,10.0,QA04950BM,ALT: IMP TIA4950 IP68 LIION,51.68
46960,1COLQF,2020-02-28,10.0,HLN8255,MOTO SPRING BELT CLIP,7.0
47101,1CHECS,2020-04-30,1.0,TT3457A,SIERRA WIRELESS (DC:WIFI),899.0
47101,1CHECS,2020-04-30,1.0,DDN2777A,MOTO 6 IN 1 SHARKFIN ANTENNA,365.0
47102,1CHALM,2020-03-21,1.0,AAM01QNC9JA1AN,MOTO CM200D 403-470 25W 16CH,460.0
47102,1CHALM,2020-03-21,1.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,23.0
47102,1CHALM,2020-03-21,1.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,12.0
47107,1WESOS,2020-04-19,1.0,AAR10QCGANQ1AN,MOTO SLR 5700 403-470 1-50W,3005.0
47107,1WESOS,2020-04-19,1.0,HKVN4099,MOTOTRBO CAP PLUS MULTI SITE,4675.0
47107,1WESOS,2020-04-19,1.0,PMLE5031,MOTO WALL MOUNT BRACKET KIT,210.0
47107,1WESOS,2020-04-19,1.0,0112004B04,MOTO CABLE  N-MALE/N-MALE,121.0
47107,1WESOS,2020-04-19,1.0,0112004U04,MOTO COAX CABLE W/CONNECTORS,77.0
47113,1BRIMY,2020-03-29,4.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,976.45
47122,1ARAUC,2020-03-21,4.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,930.0
47123,1ARAUC,2020-03-21,4.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,930.0
47125,1ARAUC,2020-03-21,3.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,930.0
39586,1OTTSD,2020-02-28,13.0,NAR6594,MOTO ANT VHF 700-800 GPS,72.0
47134,1HOLBP,2020-04-10,2.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,593.0
47134,1HOLBP,2020-04-10,2.0,QA04950AS,ADD: TIA IMPRESS LV LI-ION,55.0
47138,7INVFD,2020-02-28,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,670.5
47144,1MASGR,2020-03-21,4.0,AAH84RCJ8AA1AN,MOTO BPR40 450-470MHZ 4W,220.0
47145,1FISSC,2020-03-21,10.0,PMLN7008,MOTO CARRY ACCESSORY-BELT CLIP,11.05
47145,1FISSC,2020-03-21,6.0,NNTN8129,MOTO XPR7000 SERIES BATTERY IS,129.2
47154,1KENQF,2020-06-30,10.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,525.0
47155,1GORMA,2020-03-29,6.0,AAM28QNN9RA1AN,MOTO XPR 5550E 403-470 25W,917.0
47155,1GORMA,2020-03-29,6.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,28.5
47155,1GORMA,2020-03-29,6.0,0180352A11,ANTENNA 1/4 WAVE 450-470 MHZ,12.0
39586,1OTTSD,2020-02-28,11.0,PMLN7901,MOTO UNIV HOLDER FOR STD MDLS,27.0
45465,1OTISD,2020-02-28,17.0,MOTO ESS,MOTO ESSENTIAL SERVICE,74.55
47170,1GORFO,2020-02-28,1.0,1GFSGR2020-1,PAYMENT 1 - 50% DOWNPAYMENT,43160.0
47171,1GORFO,2020-02-28,1.0,2GFSGR2020-1,PAYMENT 1 - 50% DOWNPAYMENT,22024.12
47172,1GORFO,2020-02-28,1.0,3GRSGR2020-1,PAYMENT 1 - 50% DOWNPAYMENT,41850.19
47174,1KEEBL,2020-03-21,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0
47174,1KEEBL,2020-03-21,1.0,QA04950AT,ADD:TIA IMPRESS LV LI-ION,65.0
47174,1KEEBL,2020-03-21,1.0,PMNN4490,MOTO BATT IMPRESS LIION BATT,165.0
47174,1KEEBL,2020-03-21,1.0,PMMN4073,"MOTO IMPRESS RSM,SMALL",80.0
47174,1KEEBL,2020-03-21,1.0,PMLN4651,"MOTO BELT CLIP 2""",10.0
47181,1FOURW,2020-03-21,20.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,98.75
46040,4BERSH,2020-05-29,1.0,PNT1CRV01,SOS REPLACEMENT CURVED SURFACE,12.0
46038,4BERSH,2020-04-30,1.0,PNT1CRV01,SOS REPLACEMENT CURVED SURFACE,12.0
47203,1KEEBL,2020-03-21,8.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0
47203,1KEEBL,2020-03-21,8.0,QA04950AT,ADD:TIA IMPRESS LV LI-ION,65.0
47203,1KEEBL,2020-03-21,8.0,PMNN4490,MOTO BATT IMPRESS LIION BATT,165.0
47203,1KEEBL,2020-03-21,8.0,PMLN4651,"MOTO BELT CLIP 2""",10.0
47224,1ARAUC,2020-03-29,3.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,930.0
47237,1HACRC,2020-03-21,3.0,DTS150NBDLAA,MOTO DTR700 1W 900 MHZ 50CH,300.0
47237,1HACRC,2020-03-21,3.0,PMLN4443,MOTO EAR RCVR PTT MIC,17.0
46438,1BANPD,2020-03-05,1.0,UT-1003,HAVIS UNIV RUGGED CRADLE FOR,280.0
47173,1KEEBL,2020-03-13,1.0,QA04950AT,ADD:TIA IMPRESS LV LI-ION,65.0
47173,1KEEBL,2020-03-13,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0
46518,1WEXCR,2020-03-29,5.5,T-000009,TELDIO SYSTEM CONFIG & REMOTE,180.0
46518,1WEXCR,2020-03-29,1.0,T-00105,TELDIO BRONZE 5 YEAR SUPPORT,7200.0
47270,1ZFSIT,2020-03-21,6.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,985.0
47270,1ZFSIT,2020-03-21,6.0,PMNN4489,MOTO BATT IMPRES LIION,153.0
47270,1ZFSIT,2020-03-21,6.0,PMLN7008,MOTO CARRY ACCESSORY-BELT CLIP,11.05
47273,1FISSC,2020-03-21,1.0,PMPN4284,MOTO MULTI-UNIT CHARGER,556.75
47273,1FISSC,2020-03-21,8.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,89.25
47278,1KOKXF,2020-04-10,3.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,529.0
47278,1KOKXF,2020-04-10,3.0,HKVN4413,MOTO NA MOTOTRBO CAP PLUS,83.0
47281,4BEREM,2020-06-19,1.0,BC911PAGERS,50% of EAU Claire order #46872,6705.0
47206,4TRIFD,2020-03-24,2.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,580.5
47282,4BEREM,2020-06-19,1.0,BC911PAGERS-50%,50% of Lincoln Twp fire,700.5
46531,1NBFAS,2020-09-23,1.0,MISC100,MISCELLANEOUS HARDWARE,200.0
46531,1NBFAS,2020-09-23,2.0,DN-34FN,MICROLAB MULTBAND POWER,67.0
47294,1PLAIN,2020-06-19,1.0,HMN1090,MOTO STANDARD PALM MIC,75.0
47294,1PLAIN,2020-06-19,4.0,PMMN4099,MOTO REMOTE SPKR MIC 1P68RK MI,115.0
47294,1PLAIN,2020-06-19,2.0,GS9XBRC-SXXXEN,UNICATION STD DESKTOP CHARGER,72.0
47294,1PLAIN,2020-06-19,2.0,T69SWLS1072M-R,UNICATION MICRO USB REPLCMNT,21.0
47294,1PLAIN,2020-06-19,4.0,T65G428001-R,UNICATION 2800 MAh LITHIUM ION,25.0
47300,7WEXCS,2020-04-10,28.0,PRSMA-AT1,IMPACT SINGLE-PIN LISTEN-ONLY,26.0
47302,1JAMES,2020-03-29,2.0,PMLN4620,MOTO D SHELL RX ONLY EARPIECE,35.0
47306,7MACPD,2020-04-28,3.0,ACPENPRTR,TROY PENTAX PRINTER CONSOLE MT,175.0
47306,7MACPD,2020-04-28,3.0,C-MD-313,HAVIS HEAVY DUTY COMPUTER,450.0
47306,7MACPD,2020-04-28,3.0,C-KBM-202,HAVIS RUGGED KEYBOARD MOUNT,145.0
47308,1HOLBP,2020-03-31,2.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,595.0
47308,1HOLBP,2020-03-31,2.0,QA04950AS,ADD: TIA IMPRESS LV LI-ION,55.0
47309,7MEDUS,2020-03-21,8.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,1005.0
47314,7MEDUS,2020-03-21,4.0,QA02817,ADD:RSM W/3.5 NC FM (PMMN4050),75.0
47326,1AGROP,2020-07-31,12.0,PMNN4493,MOTO BATT IMPRESS LIION HE,105.0
47326,1AGROP,2020-07-31,8.0,PMMN4025,MOTO IMPRES REMOTE SPEAKER MIC,90.0
46531,1NBFAS,2020-09-23,1.0,CSI-AY/746-896/11,CELLULAR SPECIALTIES 748-896,185.0
46531,1NBFAS,2020-09-23,6.0,RG142-NM-X-3,COMMSCOPE 3' RG142 NM X,42.88
47334,1NBFAS,2020-03-13,1.0,NBAS2020-2,PAYMENT 2 - 25% ARRIVAL OF,6800.0
47335,1GORFO,2020-03-13,1.0,1GFSGR2020-2,PAYMENT 2 - 20% ARRIVAL OF,17264.0
47336,1GORFO,2020-03-13,1.0,2GFSGR2020-2,PAYMENT 2 - 20% ARRIVAL OF,8809.65
47337,1GORFO,2020-03-13,1.0,3GFSGR2020-2,PAYMENT 2 - 20% ARRIVAL OF,16740.07
47352,1BALDC,2020-05-29,5.0,HK2112A,MOTO WAVE TWO-WAY RADIO,300.0
47368,1FISSC,2020-03-29,2.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,937.15
47368,1FISSC,2020-03-29,2.0,QA04950BM,ALT: IMP TIA4950 IP68 LIION,51.68
47372,4LAKEL,2020-03-21,2.0,CS03-019-429,WESTELL CLEARLINK MULTIBAND,45.0
47372,4LAKEL,2020-03-21,2.0,EZ-400-NF-X,"N-FEMALE JACK, LMR400",24.68
47372,4LAKEL,2020-03-21,6.0,EZ-400-NMH-X,N MALE HEX/KNURL COMBO NO BRAI,24.68
47372,4LAKEL,2020-03-21,1.0,MISC100,MISCELLANEOUS HARDWARE,100.0
47386,1MAGEG,2020-03-31,4.0,PMMN4013,MOTO REMOTE SPEAKER MIC,81.0
47386,1MAGEG,2020-03-31,4.0,NNTN4497,MOTO LIION BATTERY 2250T,85.0
47203,1KEEBL,2020-03-21,8.0,QA02773,ADD:IMPRESS WINDPORTING RSM,80.0
47270,1ZFSIT,2020-03-21,6.0,PMMN4040,REMOTE SPEAKER MIC-SUBMERSIBLE,74.8
47407,1OTSEG,2020-06-12,1.0,B1-S-A01,UNICATION ONE-WAY SIGNAL,945.25
47407,1OTSEG,2020-06-12,80.0,LMR400,"TIMES MICROWAVE 3/8"" COAXIAL",1.25
47407,1OTSEG,2020-06-12,5.0,RFN-1002-1SI,RF INDUSTRIES N MALE CONNECTOR,15.0
47407,1OTSEG,2020-06-12,2.0,IS-B50LN-C0,POLYPHASER 1.5-700 MHz BLKHD,75.0
47407,1OTSEG,2020-06-12,4.0,F1TNM-HC,"N MALE 1/4"" SUPERFLEX HEX HEAD",25.0
47407,1OTSEG,2020-06-12,80.0,FSJ1-50A,ANDREW 1/4 SUPERFLEX CABLE,2.0
47407,1OTSEG,2020-06-12,1.0,SP440-SF2SNF,SINCLAIR 800-1000 Mhz ANTENNA,370.0
47407,1OTSEG,2020-06-12,1.0,MISC50,MISCELLANEOUS HARDWARE,50.0
47408,1OTSEG,2020-06-12,1.0,IS-B50LN-C0,POLYPHASER 1.5-700 MHz BLKHD,75.0
47408,1OTSEG,2020-06-12,4.0,F1TNM-HC,"N MALE 1/4"" SUPERFLEX HEX HEAD",25.0
47408,1OTSEG,2020-06-12,80.0,FSJ1-50A,ANDREW 1/4 SUPERFLEX CABLE,2.0
47408,1OTSEG,2020-06-12,1.0,SP440-SF2SNF,SINCLAIR 800-1000 Mhz ANTENNA,370.0
47408,1OTSEG,2020-06-12,1.0,MISC50,MISCELLANEOUS HARDWARE,50.0
47410,1LAPRE,2020-05-29,12.0,AAM28JQC9RA1AN,MOTO XPR 5350E 136-174 45W,694.0
47410,1LAPRE,2020-05-29,8.0,HAD4008,MOTO ANTENNA KIT QUARTER WAVE,22.0
47410,1LAPRE,2020-05-29,8.0,RSN4002,MOTO 13W EXT SPEAKER,58.75
47410,1LAPRE,2020-05-29,8.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0
